No;Tanggal ;Tweet_clean;Tweet_stemming;Label_sentiment
1399;28/05/2025;Hai Kak Sesuai PMK Tahun atas pembayaran yang berkaitan dengan SPT tidak dapat dilakukan pemindahbukuan Silakan mengajukan permohonan pengembalian atas kelebihan pembayaran pajak yang seharusnya tidak terutang di Coretax pada menu Pembayaran gt Formulir Restitusi;sesuai pmk bayar kait pemindahbukuan sila aju mohon kembali lebih bayar pajak utang coretax menu bayar formulir restitusi;Negative
1400;28/05/2025;Hai Kak Apakah maksud Kakak mau melakukan pembetulan SPT Masa PPN normal dgn status LB menjadi LB lebih kecil Jika iya mekanisme sistem Coretax memang seperti itu ya Kak Karena sebelumnya Kakak sudah mengkompensasi sebesar LB di SPT normal kmd ketika dibetulkan ternyata;maksud betul ppn normal status lb lb mekanisme sistem coretax kompensasi lb normal kmd betul;Negative
1401;28/05/2025;Hai Kak Atas transaksi JanuariFebruari silakan menggunakan pedoman pengkreditan Pajak Masukan sebesar dari Pajak Keluaran yang seharusnya dipungut serta dilaporkan di SPT PPN masa pajak Februari Silakan Kakak lapor SPT PPN melalui coretax gt menu SPTgt buat;transaksi januarifebruari sila pedoman kredit pajak masuk pajak keluar pungut lapor ppn pajak februari sila lapor ppn coretax menu sptgt;Neutral
1402;28/05/2025;Hai Kak Proses pendaftaran NPWP dapat dilihat pada link berikut juga dapat dilihat pada modul berikut Untuk WNA silakan memilih Perorangan dan Tidak memiliki NIK Proses permohonan pendaftaran NPWP dilakukan paling lama;proses daftar npwp link modul wna sila pilih orang milik nik proses mohon daftar npwp;Neutral
1403;28/05/2025;Hai Kak Apakah maksudnya pembuatan kode billing atas STP Jika iya untuk pembayaran STP bisa dilakukan melalui Coretax di menu Pembayaran Pembuatan Kode Billing atas Tagihan Pajak atas data STP sudah tersedia di Coretax Saat tagihan pajak muncul di menu tsb Kakak dapat;maksud buat kode billing stp bayar stp coretax menu bayar buat kode billing tagih pajak data stp sedia coretax tagih pajak muncul menu tsb;Neutral
1404;28/05/2025;Hai Kak Sepanjang faktur pajak masukan tersebut dapat dikreditkan pada coretax silakan pilih masa dan tahun pengkreditan klik kredit Pastikan status sudah credited Kemudian silakan laporkan SPT Masa PPN Pembetulan April nya TksArjo;faktur pajak masuk kredit coretax sila pilih kredit klik kredit pasti status credited sila lapor ppn betul april nya tksarjo;Neutral
1405;28/05/2025;Hai Kak Bisa diajukan melalui coretax pada menu Pembayaran lalu sub menu Formulir restitusi pajak TksFhan;aju coretax menu bayar sub menu formulir restitusi pajak tksfhan;Neutral
1406;28/05/2025;Hai Kak Apakah yang dimaksud adalah SKB surat keterangan bebas PotPut sesuai PERPJ Jika iya maka bukti potong tetap harus dibuat melalui menu BPPU pada Coretax ya TksMsri;skb surat terang bebas potput sesuai perpj bukti potong menu bppu coretax tksmsri;Neutral
1407;28/05/2025;Hai Kak Untuk saat ini permohonan pengaktifan kembali NPWP NE dapat dilakukan secara elektronik Silakan sampaikan permohonan pengaktifan kembali NPWP NE melalui akun Coretax Wajib Pajak pada laman Permohonan dapat diajukan melalui menu Portal Saya gt;mohon aktif npwp elektronik sila mohon aktif npwp akun coretax wajib pajak laman mohon aju menu portal;Neutral
1408;28/05/2025;Hai Kak Apakah yang dimaksud jika DGT yang dimiliki oleh Wajib Pajak berbahasa inggris namun ketika diinput di coretax tanda terima SKD WPLN berbahasa Indonesia Jika ya secara umum tata cara pengisian DGT Form diatur di PERPJ Untuk keperluan pembuatan bukti;dgt milik wajib pajak bahasa inggris diinput coretax tanda terima skd wpln bahasa indonesia tata isi dgt form atur perpj perlu buat bukti;Neutral
1409;28/05/2025;Hallo sobat Laporpajak Bimo Wijayanto resmi menjabat sebagai Dirjen Pajak sejak Mei Arahan dari Sri Mulyani dan Presiden Prabowo jelas penerimaan negara harus meningkat tapi tetap adil dan efisien dirjenpajak bimowijayanto coretax djp srimulyani pajak;hallo sobat laporpajak bimo wijayanto resmi jabat dirjen pajak mei arah sri mulyani presiden prabowo terima negara tingkat adil efisien dirjenpajak bimowijayanto coretax djp srimulyani pajak;Neutral
1410;28/05/2025;Hai Kak Saat ini pada Coretax tidak tersedia untuk pembuatan billing perNITKU ya Kak Apabila yang dimaksud adalah penyetoran sendiri untuk PPh Final UMKM maka untuk penyetoran bagi Pusat dan Cabang PPh Final dilakukan melalui NPWP Pusat Silakan membuat kode billing mandiri;coretax sedia buat billing pernitku setor pph final umkm setor pusat cabang pph final npwp pusat sila kode billing mandiri;Neutral
1411;28/05/2025;Ini terjadi karena NIK lawan transaksi atau karyawan yang akan dipotong pajaknya belum terdaftar di Coretax DJP Bagaimana solusinya Yuks simak penjelasannya;nik lawan transaksi karyawan potong pajak daftar coretax djp solusi yuks simak jelas;Neutral
1412;28/05/2025;KawanPajak menemui kendala data NIK lawan transaksi atau karyawan tidak ditemukan pada Coretax DJP;kawanpajak temu kendala data nik lawan transaksi karyawan temu coretax djp;Neutral
1413;28/05/2025;Hai Kak Jika yang dimaksud SKET validasi SSP Untuk penggantian data suket yang salah dapat dilakukan melalui coretax Silakan login ke akun coretax gt layanan wajib pajak gt layanan administrasi gt buat permohonan layanan administrasi gt AS gt AS TksHayu;sket validasi ssp ganti data suket salah coretax sila login akun coretax layan wajib pajak layan administrasi mohon layan administrasi as as tkshayu;Neutral
1414;28/05/2025;saya mengajukan pengukuhan pkp badan lewat coretax di tutorial katanya kpp akan melakukan penelitian kantor dan lapangan ya Itu nanti kita dihubungi kpp dahulu atau kita yang tanya kpp kapan dilakukan itu;aju kukuh pkp badan coretax tutorial kpp teliti kantor lapang hubung kpp kpp;Neutral
1415;28/05/2025;Berbagi ilmu menambah wawasan Sosialisasi Coretax sukses digelar sampai ketemu di event selanjutnya Coretax PajakBengkalis PajakRiau Bengkalis Pajak;bagi ilmu tambah wawas sosialisasi coretax sukses gelar ketemu event coretax pajakbengkalis pajakriau bengkal pajak;Negative
1416;28/05/2025;coretax lagi eror yaa min dari pagi saya mau bayar nominal nya ga keluar keluar;coretax error ya admin pagi bayar nominal nya;Negative
1417;28/05/2025;kendala bagian mananya emg ka pas proses coretax;kendala mana emg pas proses coretax;Negative
1418;28/05/2025;Hai Kak Permohonan penetapan Wajib Pajak Non Aktif dapat dilakukan secara elektronik melalui akun corerax pada laman Permohonan dapat diajukan secara online melalui akun coretax login gt pada menu portal saya gt perubahan status gt penetapan wajib pajak;mohon tetap wajib pajak non aktif elektronik akun corerax laman mohon aju online akun coretax login menu portal ubah status tetap wajib pajak;Negative
1419;28/05/2025;di mereka coretax mereka cuma muncul kredit dan tidak dikreditkan sama tandai sbg tdk valid terus konsultanku nyuruh dikreditkan sesudah dikreditkan muncul pilihan kembali ke status approved sama tandai sbg tdk valid itu terus gimana kak;coretax muncul kredit kredit tanda valid konsultan nyuruh kredit kredit muncul pilih status approved tanda valid;Neutral
1420;28/05/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Untuk FP Keluaran tersebut apakah sudah masuk ke sistem Coretax Pembeli yang sesuai Kak Silakan coba unduh ulang secara berkala ya Kak Pastikan saat mengunduh ulang menggunakan browser dengan mode pribadi Misalnya New;maaf ketidaknyamanannya fp keluar masuk sistem coretax beli sesuai sila coba unduh ulang kala pasti unduh ulang browser mode pribadi new;Neutral
1421;28/05/2025;pusing deh bolak balik email ngasih tau intinya kita butuh approval mereka utk pembuatan fp pengganti tapi mereka ngiranya kita mau batalin faktur nya sampe ku kasih tau langkah approvalnya itu kalo di coretax mereka masih muncul nilai sebelumnya gimana ya kak;pusing bolak email inti butuh approval buat fp ganti ngiranya batalin faktur nya ku langkah approvalnya coretax muncul nilai;Negative
1422;28/05/2025;Modus penipuan seperti phising sniffing dan social engineering kembali marak termasuk yang dikaitkan dengan implementasi Coretax DJP;modus tipu phising sniffing sosial engineering marak kait implementasi coretax djp;Negative
1423;28/05/2025;Hai Kak Apakah yang Kakak maksud kolom referensi pada pembuatan FP di coretax Tidak terdapat informasi batasan jumlah karakter yang dapat diinput di kolom referensi pada pembuatan FP melalui coretax ya Kak TksDevi;maksud kolom referensi buat fp coretax informasi batas karakter diinput kolom referensi buat fp coretax tksdevi;Neutral
1424;28/05/2025;aku udh seminggu ngeemail cust ku untuk acc in fp penggantiku tapi dia tuh ga mudeng kakk ketika aku suruh ss coretax mereka untuk faktur yg kumaksud nilai DPP faktur tsb masih nilai sebelum diganti apa berarti itu fpnya belum dikreditkan ya kak;minggu ngeemail konsumen ku accord masuk fp ganti tuh mudeng kakk suruh ss coretax faktur maksud nilai dpp faktur tsb nilai ganti fpnya kredit;Negative
1425;28/05/2025;Hai Kak Apakah yg Kakak maksud adalah hapus konsep SPT Masa PPN Normal Jika iya konsep SPT Masa PPN Normal di Coretax tidak dapat dihapus Icontombol hapus SPT saat ini hanya tersedia untuk konsep SPT Masa PPN Pembetulan ya Kak Untuk pembuatan SPT Pembetulan silakan ke;maksud hapus konsep ppn normal konsep ppn normal coretax hapus icontombol hapus sedia konsep ppn betul buat betul sila;Negative
1426;28/05/2025;haloo kakk kalau lagi validasi pph penjualan aset di coretax kan ada tuh cara pembayaran nah saya pilih transfer dan tunai itu yang dimasukin no rekening pembeli atau penjual;haloo kakk validasi pph jual aset coretax tuh bayar pilih transfer tunai dimasukin nomor rekening beli jual;Neutral
1427;28/05/2025;Hai Kak Untuk pendaftaran NPWP melalui coretax saat ini belum ada pemilihan tarif final atau tarif umum ya Kak Untuk penggunaan tarif Final PP Tahun nanti akan dilihat data ekonomi Wajib Pajak bagi Wajib Pajak baru dan memenuhi kriteria PPh Final PP maka;daftar npwp coretax pilih tarif final tarif guna tarif final pulang pergi data ekonomi wajib pajak wajib pajak penuh kriteria pph final pulang pergi;Neutral
1428;28/05/2025;Hai Kak Untuk perubahan data alamat selain melalui KPP saat ini dapat juga dilakukan melalui akun coretax Wajib Pajak Untuk perubahan data alamat dapat diajukan secara mandiri melalui laman Jika Kakak sudah berhasil login Coretax silakan pilih menu;ubah data alamat kpp akun coretax wajib pajak ubah data alamat aju mandiri laman hasil login coretax sila pilih menu;Neutral
1429;28/05/2025;Hai Kak Untuk saat ini permohonan pengaktifan NPWP dapat dilakukan secara elektronik Silakan permohonan pengaktifan kembali Wajib Pajak nonaktif dapat dilakukan melalui akun Coretax Wajib Pajak pada laman Permohonan dapat diajukan melalui menu Portal;mohon aktif npwp elektronik sila mohon aktif wajib pajak nonaktif akun coretax wajib pajak laman mohon aju menu portal;Negative
1430;28/05/2025;kak mau login coretax pertama kali sebelumnya pakai djp npwp belum digit perjanjian sewa an istri tapi npwp gabung suami istri saat mau bayar PPH final pasal ayat pakai NIK istri atau NIK suami;login coretax kali pakai djp npwp digit janji sewa an istri npwp gabung suami istri bayar pph final pasal ayat pakai nik istri nik suami;Neutral
1431;28/05/2025;web coretax jelek bgt anjing bikin emosi;situs coretax jelek banget anjing emosi;Negative
1432;28/05/2025;Online bisa kak lewat coretax Tapi kalo ngga mau ribet ngurusnya bisa pake jasaku yaa Aku buka jasa pembuatan npwp menit langsung jadi data aman dan amanah Bayar setelah jadi Japri;online coretax ribet ngurusnya pakai jasa ya buka jasa buat npwp menit langsung data aman amanah bayar japri;Neutral
1433;28/05/2025;Hai Kak Mohon maaf atas ketidaknyamanannya Apakah saat ini masih mengalami kendala Mohon kesediaannya untuk dicoba kembali secara berkala ya Selain itu silakan untuk mencoba langkah berikut sebelum mengakses Coretax Pastikan koneksi internet stabil Clear cache amp;maaf ketidaknyamanannya alami kendala sedia coba kala sila coba langkah akses coretax pasti koneksi internet stabil cache;Neutral
1434;28/05/2025;Kantor Pelayanan Pajak KPP Pratama Natar mengadakan bimbingan teknis bimtek Coretax DJP untuk seluruh kepala desa serta bendahara desa seKecamatan Way Khilau di Aula Balai Desa Penengahan Penengahan Kecamatan Way Khilau Kabupaten Pesawaran Rabu;kantor layan pajak kpp pratama natar ada bimbing teknis bimtek coretax djp kepala desa bendahara desa camat way khilau aula balai desa tengah tengah camat way khilau kabupaten sawar rabu;Neutral
1435;28/05/2025;Fungsional Penyuluh Pajak KPP Pratama Natar Irfan Syofiaan dan Andika Widianto serta Account Representative KPP Pratama Natar Servin Alfredo dan Wiwin Nurwianti menjadi narasumber dalam sosialisasi ini Irfan dan Andika membawakan materi tentang pemanfaatan sistem Coretax;fungsional suluh pajak kpp pratama natar irfan syofiaan andika widianto akun representative kpp pratama natar servin alfredo wiwin nurwianti narasumber sosialisasi irfan andika bawa materi manfaat sistem coretax;Neutral
1436;28/05/2025;Kalau misalnya saya buat pembetulan lagi dengan nominal SPT yang dibetulkan sama dgn sebelumnya sehingga muncul LB yang sama lagi dan checklist yang bener di IIF biar kompensasinya masuk ke Coretax itu bisa ga Ada resiko ga kedepannya bikin x pembetulan dgn nominal yg sama;betul nominal betul muncul lb checklist iif biar kompensasi masuk coretax resiko depan x betul nominal;Negative
1437;28/05/2025;Kantor Pelayanan Pajak KPP Pratama Natar mengadakan sosialisasi sistem Coretax DJP untuk seluruh kepala desa dan bendahara desa seKecamatan Padang Cermin di Kantor Kecamatan Padang Cermin Jalan Way Ratai Desa Ketepan Kecamatan Padang Cermin Kabupaten Pesawaran Rabu;kantor layan pajak kpp pratama natar ada sosialisasi sistem coretax djp kepala desa bendahara desa camat padang cermin kantor camat padang cermin jalan way rata desa ketepan camat padang cermin kabupaten sawar rabu;Neutral
1438;29/05/2025;Yang sulit lapor pajak itu adalah perusahaan karena harus pakai coretax itu Mau lapor aja susah Pph karyawan diurus sama kantor Kalau kita belanja juga udah ada pajaknya Nah yang lapor itu ya perusahaannya;sulit lapor pajak usaha pakai coretax lapor susah pph karyawan urus kantor belanja pajak lapor usaha;Negative
1439;29/05/2025;faktor terbesar itu karena kenyamanan dan kebiasaan sebelumnya sudah terbiasa menggunakan djpefakturwebfaktur setelah si anu dilantik lgs ganti ke coretax gmana ga ribet orang harus mulai dari awal pelajari aplikasi baru lu liat itu bca mobile gitu aja agar memudahkan;faktor besar nyaman biasa biasa djpefakturwebfaktur anu lantik lgs ganti coretax ribet orang ajar aplikasi lihat bca seluler gitu mudah;Negative
1440;29/05/2025;Gua jujur aja males bikin npwp mau banget tapi males Kenapa Karena gua mau coba daftar npwp online dan jelas gen z maunya yang gampang manfaatin teknologi tapi kita semua masalah coretax gimana Gua nanya saran sama temen temen endingnya sampe sana disuruh online juga;jujur males npwp banget males coba daftar npwp online gen z mau mudah manfaatin teknologi coretax nanya saran teman teman endingnya suruh online;Negative
1441;29/05/2025;Itu kan karena sekarang pakai Coretax Kak Aplikasi triliun ini sudah rusak hampir setahun Jadi WP tidak bisa lapor dg lancar Sebagian sampai bikin perusahaan baru yg nonPKP buat menghindari laporan bulanan;pakai coretax aplikasi triliun rusak tahun wajib pajak lapor lancar usaha nonpkp hindar lapor bulan;Neutral
1442;29/05/2025;Udah ada coretax masih disuruh lapor SPT Pakai aplikasi lama DJP Tolol amat negara ini ya buat aplikasi trilliunan ngk bisa bersinergi;coretax suruh lapor pakai aplikasi djp tolol negara aplikasi trilliunan ngk sinergi;Negative
1443;29/05/2025;met pagi dari aku yang harus tetep ketemu coretax;met pagi tetep ketemu coretax;Neutral
